,dweight,pspwght,pweight,anweight,stfgov,trstlgl,trstplt,trstprt,hhmmb,gndr,agea,atncrse,brwmny,chldhhe,chldhm,cmsrv,cmsrvp,crpdwk,crpdwkp,dngdk,dngdkp,dngna,dngnap,dngnapp,dngoth,dngothp,dngref,dngrefp,domicil,dsbld,dsbldp,edctn,edctnp,eduyrs,emplno,emplnof,emplnom,emplnop,emplrel,emprelp,emprf14,emprm14,estsz,hincfel,hincsrca,hinctnta,hswrk,hswrkp,icomdng,icomdnp,iorgact,iscoco,iscocop,jbspv,jbspvf,jbspvm,jbspvp,mainact,mbtru,mnactic,mnactp,njbspv,njbspvp,occf14b,occm14b,pdjobev,pdjobyr,pdwrk,pdwrkp,rtrd,rtrdp,tporgwk,uemp12m,uemp3m,uemp5yr,uempla,uemplap,uempli,uemplip,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctra,wkdcorga
uempla,-0.12291687168745279,-0.05342467731811762,9.901735597246401e-05,-0.05234746496934962,0.05847071995048022,0.020361162799803417,0.07446273886548177,0.06382788602696085,-0.09275280413769527,-0.031149099886265925,-0.0593985248006448,0.10880482723518319,-0.30271767383502823,-0.11261576471847436,0.11408666926113792,-0.02597026826367796,-0.042053420109215436,-0.34059805138525917,0.08495418729767051,-0.004530216321681337,-0.00235590769990876,-0.040739920016464565,0.008488911947290349,0.29613078237385193,0.045985220330453436,-0.03690549180001877,-0.0181071894596345,-0.04068270172301777,-0.2070700620396419,0.2139901657451745,0.002789488740219379,0.18367940853969816,-0.03946080101502929,-0.1225248241438524,0.08802152464622306,0.017462245326271716,0.015095426997979743,0.21123818114804443,0.14750169706018545,0.27807928846409424,0.1957336471622377,0.059879308310501686,0.07576546196079825,0.43923191243172843,0.17911468478463985,0.05398504836717524,0.0071966671184922545,-0.1358984669493905,0.008882710202394286,0.29647743671071863,0.140070745835423,0.19226238166920437,0.28213285037052477,0.21025993367389548,0.14511397836941048,0.018169889789637076,0.2825214725785458,0.0381242072788711,0.24315087086723708,0.11248861411269226,0.16726798567139906,0.25425138766118055,0.2699102713039034,0.20967598828732936,0.05386707153194089,-0.3343357456590061,-0.28010377620345445,-0.33584254421714543,-0.27820954463117237,0.0439737751078692,-0.11744711228340718,0.16797962874932718,-0.5283183132644454,-0.43954799376501374,-0.5344536687960862,1.0,0.12896909821092672,0.18566338171382757,0.01322958396941836,0.15200067994003472,0.1618212809139404,0.27947406671325087,0.17285413609340153,0.1473339236532468,0.1338660343426042
uemplap,0.16933509807614425,0.15417607219337742,-0.06214987805656399,0.13118613572735544,-0.0471444562255969,-0.04493998639826232,-0.027551572754159266,-0.031338864830571876,0.07826810719410894,-0.08134344117244219,-0.08181294980314667,-0.013943106102629506,-0.12547687175055952,0.1327037119499525,-0.16020770749936664,-0.009392896615344272,0.003923167320472534,0.0002995736535423846,-0.3519507821093619,-0.033162963610802426,0.011000190950657823,-0.05113361579657562,-0.07086666638143624,-0.20864200697211643,0.01148240251086412,0.06279800303560584,-0.028409490871410564,-0.0023274698783548892,-0.01882195096542287,0.0018731075051500435,0.14589869479735867,-0.052042323722635564,0.07546694312371971,-0.0633640105769066,-0.029240455847015758,0.00436236657028508,-0.019014428459313743,-0.021343160148640607,0.0021768710113270083,-0.030959468599685815,0.031153242225480493,-0.0043332853204385525,-0.036818073798578835,0.07871818399852541,-0.03383754295740355,-0.03430086780627514,0.07169747332580693,0.19243539810851198,-0.01866712616873862,-0.21759989863515342,-0.004014924544965227,-0.0052296818437972585,-0.020291741888469352,0.005256100345166403,0.029501034694644063,-0.0016059662526871996,-0.02117155079157048,-0.014941386105541882,-0.0019123049063098753,-0.03638149140935447,-0.09551134052254004,0.019678874582014002,-0.007551960428667504,0.03048876267231569,0.009520455086750118,-0.00285321180408461,-0.004297452439005756,0.003355376622048911,0.026354432201965865,-0.04891119523441548,0.17183531303697747,0.0020895795331689073,-0.1261890155466081,-0.12035345419585104,-0.12772834438092737,0.12896909821092672,1.0,0.04214738338271572,0.09088326227617104,-0.0008510511737075689,-0.0020599770157988364,-0.02806368320546505,-0.004343744742653658,0.022100039056577606,-0.0033667982420878414
uempli,-0.12823936187175455,-0.09030433755699506,-0.01474207857863832,-0.08696334874641656,0.04877526178515688,0.016857705050169713,0.04075153693560591,0.03465608034164231,-0.05984565209808502,0.032573183719188804,-0.010856071792979498,0.12310081669946897,-0.22788663489343436,-0.06286092325391793,0.06088087944769186,-0.02447951653942232,-0.03549194566513063,-0.2646970466017395,0.0433386881115912,-0.0014597735579349278,0.006304478698780471,-0.024430767005948525,0.003655710581871759,0.18902513779921803,0.04191213637944833,-0.032224003028465384,-0.013173659012187268,-0.0304432212075996,-0.12198581224950444,0.18620077431183957,0.04210957616052345,0.10764074666479742,-0.05439836287052129,-0.08820053085417216,0.04848276416324862,0.05266802366547114,0.023002751042677325,0.1291612276561155,0.11360807017724979,0.18396187739774333,0.14739780955763435,0.07907673756934787,0.058361606291343425,0.2778450226605398,0.12377507519203552,0.03344435749321736,0.06401486302487837,-0.08954268668994801,-0.03544001129272129,0.19141790900081498,0.10604428193863363,0.14303865793751439,0.1903780199942474,0.1554620484988555,0.10949203632937896,0.05747308231619561,0.18899494176458023,-0.023067668494209617,0.16422979025344306,0.12858438801022545,0.1015534732804695,0.18733764491538873,0.1715132279282669,0.1633051790079731,0.07169399842435917,-0.2620235819856411,-0.22089016797533345,-0.26186051229319046,-0.1838629294276851,0.058851156170887285,-0.05675030054885753,0.12531457683069525,-0.31564301524215543,-0.25146775997728044,-0.3163076651063804,0.18566338171382757,0.04214738338271572,1.0,0.022656962387627932,0.1157323295342478,0.12907041813328277,0.1845898045992314,0.13293660045434186,0.11565583768667748,0.09923494949914624
uemplip,0.11350587594984986,0.09487579777268886,-0.037984144628515557,0.08329305551497898,-0.03363752682766592,-0.040844834789989994,-0.027180723557193077,-0.02085407516608233,0.040764274855254926,-0.12927790207312542,-0.0699911464055783,-0.0272966665093392,-0.08777895719752081,0.10583009305096489,-0.14168798113281178,-0.00818773545729779,0.0027227409363428804,0.023947078920072872,-0.25762118495246544,-0.03950681372005764,-2.792547842327343e-05,-0.06470438230992,-0.07721367593463466,-0.16312273405476865,-0.02362421362264273,0.04292001412255526,-0.038807539894801596,-0.00894722546666625,-0.010771039571033543,0.008040149173721058,0.12854634899249948,-0.06664983217799454,0.06448131211312565,-0.03255497006264922,-0.053083227544859266,0.019578879547130692,0.011615121753373599,-0.03746522152257175,-0.03143390680476049,-0.03632591358430754,0.013727514204745349,0.0158923273673538,-0.06059989180411162,-0.00805450831458325,-0.06707962731190835,-0.05187215686678174,0.042429967595594205,0.1826945716341387,-0.015128565297117688,-0.17232903906439698,-0.044032349161832,-0.04168675079058342,-0.031861744767847075,-0.04145109589141048,-0.005989715494100825,0.01802801584690646,-0.03195249794149737,-0.016550968263214158,-0.03234240275231032,-0.055105030786745106,-0.12650546176067387,-0.030883865972307974,-0.01832859111797375,0.019142684499300858,0.03549781550253055,0.018351594392264244,0.004016053415255689,0.027946960305763074,0.032879498899964145,-0.028666955544020926,0.13235929700891977,-0.04775594916247329,-0.057286109462086926,-0.08071868765920798,-0.05629865070042001,0.01322958396941836,0.09088326227617104,0.022656962387627932,1.0,-0.038016578109771604,-0.0362532582729856,-0.03484779008947059,-0.044432073116009885,-0.0045022036403770055,-0.042810386069480955
wkhct,0.019174938583048053,0.0708312583431357,-0.0692670099777685,0.05823216189181472,0.27884068045092975,0.15990363971553065,0.2101475736085511,0.21452886449109304,0.168123728549275,0.13274501561855181,0.1593651815138886,0.287025680140988,0.08306240672044787,-0.12612422857094913,0.2231166177012496,-0.04064898891120099,-0.08198356321705283,-0.3710516632296259,0.02504740934758335,0.09004057883219899,0.04537929391880742,0.22973501379957717,0.15238140633105282,0.15596541941397565,0.06713354805647849,0.010327231692218176,0.1155961197997849,0.0042153854238366414,-0.09530486141288237,0.19666876332110103,-0.012609985796904245,0.6011465685150662,-0.0849303474163032,0.1122500083441526,-0.09015950855957028,-0.036304522402939535,0.015570282441204028,0.07324897378077096,0.9442166067582206,0.1793017636058893,0.21655949847671843,0.1941771293577323,0.6168302368263529,0.3175489015894076,0.4465131502514725,0.48106525933866845,0.0419724521547722,-0.12056184534448212,0.10825076951857276,0.16046669101618052,0.9425623203695662,0.9181878373359319,0.18781325806306415,0.9129007264458662,0.2019433472575689,0.12870300750350921,0.18790205188579173,0.1194028001175423,0.4613858860225048,0.31820428561144715,0.13619554768842734,0.42228796620684167,0.17052109046195946,0.24631903767708538,0.16113959378872106,-0.3045311745101815,0.03267328924466689,-0.38549156905073567,-0.1709695798557396,0.08575843324187798,0.012031825846899307,0.9281808143934888,0.025283407646592777,0.1724439721501906,0.028711047753370945,0.15200067994003472,-0.0008510511737075689,0.1157323295342478,-0.038016578109771604,1.0,0.9756583178391444,0.18162326829963646,0.9373491002696764,0.7935284407670962,0.9436786833054001
wkhtot,0.02085151115839055,0.07626116138008834,-0.06939906410061687,0.06360077735568956,0.2808539779221933,0.1670685045424492,0.2223891106262708,0.22531438577820445,0.17912530802796703,0.1651546807814593,0.1509402009976165,0.28647053111085397,0.0702877290763965,-0.11466490416928106,0.22043885861820037,-0.056119646875050624,-0.08623205582401454,-0.37476514980936954,0.051997800431727276,0.0938198466206623,0.04597758427571106,0.2408585013601737,0.16517189004182029,0.16977372899512921,0.06740860182248269,0.00843668141986461,0.11694987773498619,-0.00749896686141591,-0.12259707705369584,0.20932953543581997,-0.013072556781462918,0.6264114282109651,-0.08721143748940952,0.11841792475490706,-0.024739716011974593,-0.019784180977438223,0.01979063346966823,0.07685365460070735,0.9613852074617737,0.1794219815992068,0.22822069506477835,0.18555524423727024,0.6672309299045318,0.3469732049413349,0.4558499228683851,0.4885524997453109,0.04653009011908574,-0.14177879452140044,0.11382987448371966,0.17586309952328336,0.9638884587787989,0.9490588317032446,0.18835870076710542,0.9434129416984269,0.2047283164399876,0.11525873718242977,0.1882498444272619,0.12519970414434164,0.47141651912204596,0.32312470136698695,0.15178587971103352,0.4449619345527197,0.168041206735938,0.2631205407426412,0.1514920155313012,-0.30601524339220104,0.04092549081975697,-0.39002700743352,-0.17084776296004758,0.06950339841773832,-0.01652868307467144,0.9563232697035589,0.023304235844263752,0.17618165878511766,0.02638263273522902,0.1618212809139404,-0.0020599770157988364,0.12907041813328277,-0.0362532582729856,0.9756583178391444,1.0,0.18176943184356348,0.9661772384903994,0.7732580965228726,0.9668307825989957
wkhtotp,-0.6864505482663532,-0.5858030126719634,0.024277470567920335,-0.5577365983040077,0.10152043614752058,0.13324539912885655,0.047358060815660456,0.04678571974539136,-0.3983136931156804,0.09531194005490334,0.20099746213931244,0.40135609639463626,-0.2728590776868105,-0.7642103184787054,0.7207504741953503,-0.06959454877108662,-0.09865475790487165,-0.6666453285094968,-0.0830847354853998,0.014186862350624274,-0.01568811663475929,0.027623240127474368,0.09924390206504628,0.8490642250128918,0.04309353643918566,-0.07591725933249953,-0.025949712543938633,-0.054890904391917295,-0.20939231140304856,0.38120843941600063,0.029817688448626423,0.28171576299258605,-0.182352059601787,-0.2036327452719667,0.15795074769732653,0.06516618209980377,0.0054076522154745555,0.7364721024075657,0.13015718750926597,0.9994730800575804,0.126563487069635,0.20445500756080998,0.11981838187608608,0.37147004043721377,0.40461119274836405,0.1851750987762673,-0.2538799735734797,-0.33514323239541116,0.1274819206637492,0.8374512265755369,0.14085446852052239,0.19697290924201136,0.997344519994916,0.2155589828576778,0.11951370033488279,0.22011601222998717,0.9971480045315674,0.16518295630366459,0.2848338395750284,0.3722154925553094,0.47591539862483656,0.3080128553476435,0.9150326473874612,0.1699973690515091,0.245787947786045,-0.6597423779610285,-0.6130197728756344,-0.662684888954439,-0.999122408360893,0.6176116377591216,0.15368399109616124,0.17033436582141132,-0.17456287695127695,-0.09751699091026729,-0.16798977425348913,0.27947406671325087,-0.02806368320546505,0.1845898045992314,-0.03484779008947059,0.18162326829963646,0.18176943184356348,1.0,0.1925648365925964,0.17680207955803526,0.129304315034763
wrkac6m,0.028452596451244056,0.08812851420872954,-0.05852307958474077,0.07856422873592614,0.26547050736079386,0.14569981463474824,0.21416235557593372,0.2132980749223625,0.2118366038093289,0.211303381449232,0.1285482968103097,0.27797462258161154,0.04077695066916195,-0.11094520580476165,0.23627589349779185,-0.056101172603309574,-0.08841882607404167,-0.37331423357565063,0.08172164096013652,0.10444009441833105,0.02524628275582368,0.2721021364896442,0.19973796765267773,0.194473966136114,0.07191305972314628,-0.0022103138300591393,0.10144821403318524,-0.021639669703790606,-0.1278566167399736,0.21373633820121388,-0.017859295075158568,0.6757114102969403,-0.09449906697674457,0.10038701713800942,0.02846584536813153,-0.0037978430942636563,0.04675538187244913,0.09667980346315927,0.982295220962377,0.19163052328701755,0.21054997200602513,0.15387493040688804,0.702477696931771,0.3751585276209311,0.4662730926334641,0.4718334837643456,0.06064800984156958,-0.16151452580764797,0.1031255171436544,0.20099639206357267,0.9773270071028709,0.9827019700095035,0.20200191390493558,0.9784273658632008,0.18439656293942425,0.0861520263197466,0.2018720734944099,0.11210298458747602,0.47706320989001877,0.3297280067831627,0.16880245418796863,0.47945167864331495,0.1812274996293766,0.25222820220904124,0.12662875084945022,-0.30023924856710615,0.05336596528045474,-0.3901461054692383,-0.18207016425138192,0.047320517266620885,-0.04403120212001963,0.987327656348119,0.016135845886287296,0.17429980832877703,0.018499250958456597,0.17285413609340153,-0.004343744742653658,0.13293660045434186,-0.044432073116009885,0.9373491002696764,0.9661772384903994,0.1925648365925964,1.0,0.7621709292040189,0.9818042989306168
wrkctra,0.01935845638669075,0.06726534810801829,-0.05384315823826283,0.059136868669445314,0.21926528681995347,0.10901978492266905,0.17413998247834814,0.1783857794187683,0.15605059250689332,0.043067244393984,0.129365334685556,0.3035133285170633,0.005269091005195963,-0.1075096823993253,0.19504715392384797,-0.03749034249838204,-0.06979041038409332,-0.298925721413612,0.009330386277810748,0.0827835431487765,0.02446422867394778,0.20231313352871985,0.1499574960275953,0.1465976090453203,0.07405954865559695,0.030491918302694987,0.08740452278538734,0.01474149108620312,-0.036036459599310934,0.18196015480529043,0.0027303895054519986,0.4999088045311038,-0.06871108175040348,0.07303607089887677,-0.5883237151880765,-0.11843095090903488,-0.0004968256921117959,0.018156852957015485,0.8518857990965051,0.1787585994141307,0.20474691735066364,0.1855797685287687,0.21728498921399506,0.3034278564164495,0.3912837196980709,0.3978651657927386,0.0396232118983544,-0.07672389412248458,0.06489044718501243,0.14902658970565572,0.790578730739141,0.7537557915753509,0.18353393339883448,0.7723264038328019,0.21817794776569482,0.13523076265445308,0.18433762648406082,0.08165319080319984,0.5397300457005361,0.26520498021704686,0.12136387343034494,0.45195387916646856,0.17289067213727677,0.204915657814435,0.15594502048966263,-0.24042486481565034,0.032102085861998406,-0.311090118078589,-0.16893609875355714,0.05436581244913301,0.00046879050867309997,0.7649303857371234,-0.020940803920977257,0.11319087416712226,-0.01875689040745472,0.1473339236532468,0.022100039056577606,0.11565583768667748,-0.0045022036403770055,0.7935284407670962,0.7732580965228726,0.17680207955803526,0.7621709292040189,1.0,0.7780051206763346
wkdcorga,0.06992500240074016,0.1253713829467888,-0.06724497413025357,0.11218150847675565,0.2942073592351865,0.17035817905897144,0.23865583675453134,0.23882473107152302,0.21725158559706245,0.1780347976076894,0.11701033192114406,0.23120888229173867,0.0884693708523088,-0.06553573949195579,0.18492349671887773,-0.05098404979503707,-0.08032262528855058,-0.3132634089750837,0.07664622023722185,0.09621519279336731,0.026277380442145833,0.24798243017214525,0.17341942771722868,0.13616511714638208,0.06386435369477367,0.007726841186501456,0.10715479451755511,-0.009113304153308969,-0.11178018767110186,0.16804803274586927,-0.028510523042475047,0.6497569170296946,-0.07079482229606585,0.13183748340696483,-0.03364025165098803,-0.030928553736305014,0.02722664508092366,0.046764555899200186,0.9803910207052015,0.1280378939437421,0.19631749838414242,0.14266087755080495,0.673974138098411,0.3204647011942313,0.42763413283487217,0.4771176248547838,0.06546919588083977,-0.1246207584028313,0.09476859824786915,0.14273092071164653,0.9965020392385798,0.9587273938288485,0.13762400587683268,0.9543717912286972,0.17920482527202905,0.07629921935776814,0.1375939462666869,0.10210543958403691,0.461874943637814,0.2844005281701633,0.12689374412453547,0.4237636286675644,0.11928330313285827,0.22963656390278028,0.11051576147707483,-0.24029238962617838,0.11346746741892484,-0.3292789146264188,-0.11881859512733685,0.006652507345078231,-0.045904609681015014,0.9727241580360184,0.046832613389701495,0.19236223775941388,0.048408571239206964,0.1338660343426042,-0.0033667982420878414,0.09923494949914624,-0.042810386069480955,0.9436786833054001,0.9668307825989957,0.129304315034763,0.9818042989306168,0.7780051206763346,1.0
